hotel_name,author_name,language,review_text
İskelem Butik Otel,Nursu K,tr,royal süit odada konakladık odaya bayıldım güzeldi eksisi banyodan gelen gider kokusuydu manzaraya aşık olduk otelin konumu manzarası muhteşem beach kısmında şezlonglar yataklı kısımlar rahattı deniz soğuk haberiniz akşam yemeği iskeleden rezervasyon yaptırın mutlaka keyifli kahvaltısı idealdi fiyat konum makul geldi abartı bulmadık olumsuz taraf çalışan arkadaşlardı maalesef problem yaşadığımızı dile getirince deneyimli çalışanlar sağolsun ilgilendiler cidden kaç çalışan arkadaşın tecrübesizliğinden kaynaklı geç gelen yanlış gelen siparişlerle karşılaştık beachte akşam yemeğinde genel gelişimizde kesinlikle son beğendik şimdiden seneye zaman gelsek diyoruz teşekkür ederiz
İskelem Butik Otel,Burhan Yüce,tr,i̇skelem hotel gerçekten konumuyla titizlikle düzenlenmiş odalarıyla temiz güleryüzlü sempatik personeli heryönüyle mükemmel mekan yemekleri lezzetli memnun kaldık herkese tavsiye ederim
İskelem Butik Otel,Çağrı Çelik,tr,keyifli tatil geçirdik otel genel tatilden beklentimizi karşıladı kahvaltılar güzeldi beach kısmı yeterli temizdi çalışanlar güler yüzlü yardımseverdi akşamları alacarte restoranı sahildeki şezlongların kuruluyor manzara eşliğinde yemeğinizi yiyorsunuz dışarıdan gelen müşteri otel müşterisine fiyatların aynı bence adaletsiz durum fiyatlar ortalamanın üzerinde…sadece ekonomik oda tercih edeceksiniz küçük olabiliyor odada ciddi gider kokusu  yetersiz olabiliyor yoğunluktandır odalardaki temizlik fena olabilir odalara gün su bırakılması misafirler açısından olacaktır
İskelem Butik Otel,Erkan Ergene,en,a wonderful stay seaside gem akyaka hotel perfectly located right beach front offering stunning views turquoise waters beautiful sunsets rooms clean spacious wellequipped everything needed comfortable stay staff incredibly friendly always went extra mile make sure felt welcome taken care
İskelem Butik Otel,Merve Gursoy,en,wonderful boutique hotel restaurant located beautiful old fisherman’s cove sat water enjoyed generously measured cocktails staff kaan particular super friendly welcoming definitely visiting
İskelem Butik Otel,Victoria Childerhose,en,hotel beautiful short walkdrive downtown akyaka dinner dock super romantic food delicious staff friendly attentive
İskelem Butik Otel,Uray Vazquez,en,enjoy relaxing time zekeriya great beach dock helpful friendly water temp right loved wind blowing water
İskelem Butik Otel,Marina Obukhova,en,beautiful location quiet cozy friendly staff authentic design really enjoyed stay
Nova Aparts Otel,Irfan Kermiş,tr,eylül ayında gece konakladık tertemiz pırıl pırıl apart merkezde gürültü uzaktan müzik sesi güzel dilan hanım beyefendi kibar güler yüzlü memnun kaldık kesinlikle tekrar gideceğimiz yer aparttan ayrılırken otobüse yetişmek zorunda olduğumuz dilan hanımları görememiştik herşey teşekkür ederiz tekrar görüşmek dileğiyle selamlar
Nova Aparts Otel,Tasha Ozkul,tr,odalar sade temiz giriş kattaki odamızın kocaman balkonu dilan hanım güler yüzlü yardımcı konum merkezi denize yakın hafta sonu akşam saatlerinde müzik sesi gelebilir hoşumuza gitti keyifli tatil geçirdik
Nova Aparts Otel,Silverjazz,tr,apartın konumu harika köpeğimizle rahatça kaldık odada kaldık oda büyüklüğü yeterli çift kişilik yatak küçük sığamadık yataklar değişilmeli otelin sahibi hanımefendi tatlı kibar kahvaltı verilmiyor fiyata düşününce verilse olabilir
Nova Aparts Otel,İrem Aksoy,tr,bence akyakada kalinabilecek güzel konuma sahip merkeze yakınsınız gürültü azmak yakın iskeleye yakın harika konum odalar güzel hizmetten memnun kaldık dilan hanım i̇brahim bey ilgililer kesinlikle fiyat performans
Nova Aparts Otel,Mehmet Arslan,tr,nova apart otel odada eşimle kaldık kullanışlı her şey tertemiz ilgi alaka güler isteriz evimizde hissetirdiler konum her yere yürüme mesafesinde plaja uzaklığı 5dk azmak çayına 8dk akyaka huzurun kesiştiği yer günlük tatilin doyasıya keyfini çıkardık gün uzatmayı düşünüyoruz gidesimiz emeği geçen herkese teşekkürler özellikle güler yüzlü kibar hanımefendiye teşekkür ediyorum sadece sorun otopark ara caddelerde yer bulamazsanız günlük 300tl veriyorsunuz otoparka yazık
Nova Aparts Otel,Alicia Brenon,en,staff went beyond us appartements clean comfortable internet also around 18mpbs perfect us work also gave us extra tables could set desks perfect location overall great stay back
Nova Aparts Otel,Ashley Perryman,en,good sized clean reasonably priced self catering heart akyaka
Nova Aparts Otel,Ahmet Baykal,en,good location clean
Nova Aparts Otel,Ecem Onaran,en,niceeee
Nova Aparts Otel,Tolga Yucel,en,bad pretty standard
Mosso Boutique Hotel,Fatih Güler,tr,sanırım eski yapıyı küçük odalara bölerek butik otel oluşturmaya çalışmışlar aparta benziyor jolly’den deniz manzaralı standart oda ayırmış olduğumuz odanın deniz manzarasını ekliyorum hijyen konusunda maalesef zayıf banyoda saç telleri bulunuyordu otele otopark geç saatte gelirseniz yer bulmak büyük sıkıntı aldığımız hizmete fiyatı yüksek aynı bölgede oteller varmış bizimkisi aceleye geldi otele farklı işletme restoranı kahvaltısı muhteşemdi kullanılan malzemeler kaliteliydi kahvaltı harici hayal kırıklığı
Mosso Boutique Hotel,Hande Elgün,tr,hande elgün google üzerinde dakika akyaka’ya geldiğimiz konaklama konusunda kararsız kalmıştık yorumlardan fikir edinmek isteyenler yazmak istedim ekip güleryüzlü nazik tatlı teşekkür etmek isterim otelin konumu mükemmel denize sıfır diyebilirim halk plajı konusunda bilgilendireyim marketlere restoranlara tur teknelerine yakın yokuş inme çıkma derdiniz olmuyor bence gördüğümüz işletme büyük sorun durum kahvaltısı açık büfe yeterli lezzetli beğendik odalar konusunda evet dardı odamız genelde denizde olduğumuz gezdiğimiz önemli düşünmüyorum akyaka yapısını koruyan bölge lüks beklentimiz hijyen konusunda sorun yaşamadık otoparkı ilerisine bıraktık aracımızı küçük yer uzak mesafe değildi sorun yaşamadık fiyat yerde fiyatlar yakın yüzden gönül rahatlığıyla tercih edilebilir
Mosso Boutique Hotel,Bahadır Yıldız,tr,yorumlar vs araştırmalar tereddütle gitsek memnun kaldığımız mosso odalar temiz restaurant kısmında kahvaltı yapıyorsunuz ordaki arkadaşlar profesyonel güler yüzlü saygılı otelde konaklayan tavır durumla karşılaşmadık kahvaltı yeterli iyiydi konaklama artıları restaurant kısmında sıcak içecekler ücretsizdi karşılamadaki sabah akşam güler yüzlü arkadaşlarada ilgilerinden teşekkür ederiz
Mosso Boutique Hotel,Ahmet Golge,tr,temmuz gece akyaka yı görelim geceliği ye gece konakladık personel güler yüzlü verilen oda bahçe katı denilen odaydı bence dükkandan odaya dönüştürülmüş yer cephesi yola sıfır oda temizdi otelin konumu sahile sıfır önünde halk plajı belediye şemsiye şezlongları kiralıyor şezlong şemsiye denizi mükemmel çocuklar uygun sığ sıcak oda kahvaltı oda kahvaltı otelin lüks restoranında serpme kahvaltı kaliteli üst katlarda oda konumu tercih edilir
Mosso Boutique Hotel,Esra Şekerci,tr,yıldızı odayı temiz bulmadığım duş başlığından su damla damla aktığı kırdım balkonlu oda kaldım deniz manzarası balkon keyifliydi abla tatlı be güleryüzlü fiyat anlaştıysak ödedik tarz yorumlar gördüğüm yazıyorum sabahları serpme kahvaltı veriyorlar aç kalma ihtimaliniz restoranı aşçısını barmeni iyiydi restoran fiyatları pahalı plaj belediyenin şezlonglar 100tl restoranın masaları şemsiyeleri açmıyorlar malesef
Mosso Boutique Hotel,Jay Chen,en,locals told best restaurant akyaka came two weeks ago today many varieties food offered prices similar pay usa tasty stand service manager speak english well come check us often feel comfortable relaxing dinning charged accordingly prices menus every business
Mosso Boutique Hotel,sinan ugurel,en,mosso located beach serving tasty dishes servings pretty big service fast prices reasonable especially breakfast options incredible one best town
Mosso Boutique Hotel,Aydın Türe,en,good food awesome cocktails friendly stuff mesut number one
Mosso Boutique Hotel,Robert Spears,en,lovely chilled atmosphere breakfast beach
Muğla Hotel,Mükerrem Paydaş,tr,otel tertemiz hizmet süperdi kahvaltısına bayıldık kahvaltıdan havuzunda yüzdük gezimize devam ettik arabamız seyahat ederken tesadüfen bulduğumuz konaklamışız dediğimiz otel
Muğla Hotel,muammer çetin,tr,berbat deneyimdi dün gece ailem otelde gecelik konakladık oteli duyarak gittik hayal kırıklığı otel odalarının temizliği değildi ortak alanlar kirliydi asıl sorunumuz klimaydı muğla’nın sıcağında gece hamam odamızda saatler klimayı açıp resepsiyonda oturduk odaya geldiğimizde klima işe yaramamıştı kaç saat bekledikten gece yarısı resepsiyona haber verdik odaya geldiklerindesizin odanız diğerlerine şikayet odanın kliması çalışmıyor yanıt aldık zar zor uyuduktan otelden çıkış lobide dakika bekledik maalesef gelmeyince kartlarımızı resepsiyona bırakıp çıktık otelin çalışanları güler yüzlüydü dışındaki rezaleti gi̇tmeyi̇n
Muğla Hotel,Hüseyin Çalışkan,tr,otelle anlaşan turlara katılmayacağım rezalet ötesi odalarda küçük böcekler geziyor çarşaflar kirli sürü kıl yastıkta yemekler idare ederdi çalışanlardan yüzü gülen sabah kahve ikramımızdır demelerine sabah ücretlidir dediler durumu anlatınca haksız çıkardılar
Muğla Hotel,Nermin DOĞRU,tr,otelde tur halinde gün kaldık rahat otel sevdiğim kısım hergün odayı yatakları temizliyolar kedilere dışarıya götürerek yemek veriyordum çalışan kapıyı kilitledi değildi bide akşamüstü serin dinlenelim konumdan yarasalar oluyo dışında otel yıldızı hak
Muğla Hotel,ijlal aydeniz,tr,muğla sıtkı koçman eğitim araştırma hastanesinde hastamız yakın yerde otel aradığımızda geceliğine burayı bulduk olumsuz oda klimanın fazla serinletmediğini pencerenin alttan açıldığı güvensiz söyleyebilirim bunun yanında otel güzel ulaşımı rahat kahvaltısı kelimeyle muhteşem çeşitler bol zengin çayın yanında taze sıkılmış meyve suyu türk kahvesi herşey güzel kahvaltı salonu ferah kalınabilecek otel
Muğla Hotel,yusuf peter januszka,en,clean tidy staff really helpful breakfast plentifull tasty top toyota customer get welcome discount
Muğla Hotel,Yousef nasif,en,clean quiet hotel helpful staff good service good breakfast
Muğla Hotel,ali asger Ezzy,en,decent hotel clean friendly staff
Mevsim Otel - Akyaka Otel,Çağatay Koparal,tr,pişmanlık denize yakın tercih ettiğimiz otelde odalar eski eksik bakımsız örneğin kaldığımız odada buzdolabı klima eski klozetin kapağı kırık duş başlığını duvara sabitleyen aparat kırık sineklik cam açamıyorsunuz yaptıralım insanlar gelip konaklıyor memnun kalsınlar gelsinler dememişler karşılayan personelin konuşma şekli tavırları evlere şenlik işi zorla yaptırıyorlarmış hava turizm sektöründe iletişim tarzına dikkat edersiniz fena checkin yapmayı unuttular çıkarken kaç para ücret alacaklarını sordular aile işletmesi oluşu profesyonellikten uzak olmaya bahane hafta kaldığımız oda temizlenmedi havlu çarşaflarımız değiştirilmedi memnun musunuz ihtiyacınız sorulmadı oranın mevcut müşterisi olduğumuz unutuldu restorana davet edildik i̇lk akşam restoranda yemek yedik yemiştiniz soruldu adisyonunuzu tutmak zorundasınız belli yıldız vermememin sebebi kahvaltı hazırlayan ablaların sıcakkanlılığı
Mevsim Otel - Akyaka Otel,Seher SELVİ,tr,otel konum harika plaja dk üst kattaki odalar deniz manzaralı hayatımda küçük odalı otelde kalmadım gerçekten duşakabin klozetin üstüne duş başlığı takılmış içeride hareket etmek zor kliması soğutmuyor ılık hava üflüyor memnun kalmadık adı apart falan olmalı gecelik 3bin gerçekten değmez odaya klima çalışsa
Mevsim Otel - Akyaka Otel,Can Görkem Yolsal,tr,denize yakın fiyatperformans açısından tatmin işletme kahvaltıyı hazırlayan çalışanların güleryüzlülüğü samimiyeti teşekkür ederim klima çalışıyor su zaman kolayca ısınabiliyor
Mevsim Otel - Akyaka Otel,eren yeşilyurtlu,tr,konumu güzel sahile yakın gelelim otel hizmetine buzdolabı odalarda yazıyor gerekçe otelde buzdolabı dışarda sıcaklık derece klima bozuk söyledik merkezi dediler değişik dediler gittiler fıkra temizlik istedik gün kaldık özellikle çıkınca haber edin dediler söyledik geldik odaya ellenmemiş cevap abi unuttuk işiniz duş başlığı bozuk duş tuvalet inanılmaz küçük i̇nternet sistemi denecek kötü odalar basık bunaltıcı maalesef
Mevsim Otel - Akyaka Otel,Emre Karası,tr,berbat otel odaları kötü buzdolabı televizyon çalışmıyor çalışanları memnuniyetsiz kahvaltıda çorba kahvaltı tabağı seçeneği varmış bilmeden sinide aldık kahvaltı tabağını önümüzden alıp götürdüler ücretli kesinlikle pi̇şmanlik asla gidilmez vasat yer
Mevsim Otel - Akyaka Otel,Çağatay Koparal,en,regret rooms hotel chose close sea old incomplete poorly maintained example refrigerator room stayed air conditioner old toilet seat broken apparatus fixes shower head wall broken fly screen cannot open windows words say lets get done people come stay satisfied come way staff greeted us mannerisms real hit seems like forcing job wouldnt bad paid little attention communication style tourism sector even forgot check us leaving asked us much would charge family business excuse unprofessional likewise room stayed week cleaned even towels sheets changed asked whether satisfied need anything even fact existing customers forgotten invited restaurant dinner restaurant first evening asked eat obviously keep bill reason give star friendliness sisters prepared breakfast us
